ID,EDUCATION,ECONMIC
P00468853,2,0
P00468855,5,3
P00468856,2,0
P00468858,2,0
P00468864,3,1
P00468865,3,0
P01049212,4,2
P01049230,7,2
P01049238,3,1
P00468874,3,0
P00468880,3,1
P00468884,2,0
P00468892,4,0
P00468893,4,0
P00468906,5,1
P00468907,3,0
P00468918,3,1
P00468928,1,1
P00468929,5,0
P00468932,2,0
P00468934,5,1
P00468935,2,0
P00468945,3,1
P00468949,5,1
P00468955,5,0
P00468956,5,1
P00468965,2,1
P00468971,3,1
P00468976,3,0
P00468982,5,0
P00468991,1,0
P00468996,2,1
P00469003,2,1
P00469004,3,0
P00469006,3,0
P00469017,5,0
P00469025,4,1
P00469029,3,0
P00469034,2,2
P00469038,4,0
P00469043,3,0
P00469046,7,0
P00469048,3,0
P00469051,2,0
P00469057,5,1
P00469078,2,0
P00469080,4,0
P00469084,7,0
P00469097,2,0
P00469103,2,0
P00469106,2,0
P00469119,4,0
P00469126,2,0
P00469127,2,0
P00469136,7,0
P00469144,4,2
P00469149,2,0
P00469153,4,1
P00469154,4,2
P00469156,2,0
P00469159,3,0
P00469166,2,0
P00469181,2,0
P00469183,7,1
P00469212,4,2
P00469224,3,0
P00469228,3,0
P00469234,4,0
P00469239,2,0
P00469240,2,0
P00469241,2,0
P00469242,2,0
P00469246,4,2
P00469258,2,0
P00469263,3,0
P00469264,2,0
P00469268,2,0
P00469270,2,0
P00469278,3,1
P00469281,2,0
P00469291,4,2
P00469293,4,2
P00469294,2,0
P00469297,2,0
P00469298,5,1
P00469302,3,0
P00469315,2,0
P00469316,2,0
P00469323,5,0
P00469324,2,0
P00469327,3,0
P00469328,7,1
P00469330,5,0
P00469331,4,2
P00469334,3,0
P00469353,5,0
P00469356,3,2
P00469362,2,0
P00469363,3,0
P00469370,3,1
P00469372,3,0
P00469374,2,1
P00469384,5,2
P00469391,2,0
P00469392,4,1
P00469400,2,0
P00469415,2,0
P00469418,5,0
P00469443,3,1
P00469449,5,1
P00469453,2,0
P00469457,5,1
P00469460,5,1
P00469470,3,0
P00469471,2,0
P00469473,2,0
P00469478,3,0
P00469479,5,0
P00469480,4,0
P00469481,3,0
P00469488,5,1
P00469489,5,0
P00469492,2,0
P00469494,3,1
P00469503,6,0
P00469515,2,0
P00469528,2,0
P00469530,6,0
P00469540,2,0
P00469542,3,0
P00469550,6,0
P00469552,3,0
P00469558,3,0
P00469566,2,0
P00469573,2,1
P00469584,3,0
P00469586,6,0
P00469613,2,0
P00469618,5,0
P00469626,7,0
P00469629,5,1
P00469637,1,1
P00469643,2,0
P00469647,1,1
P00469649,1,0
P00469650,2,
P00469652,3,0
P00469655,2,2
P00469658,3,2
P00469660,3,2
P00469661,7,0
P00469665,7,0
P00469676,2,0
P00469680,1,1
P00469684,1,1
P00469690,3,0
P00469691,1,1
P00469693,1,1
P00469702,3,0
P00469703,5,0
P00469706,1,1
P00469708,2,2
P00469709,1,1
P00469716,3,2
P00469717,3,0
P00469718,2,2
P00469720,4,1
P00469729,3,3
P00469732,4,1
P00469735,2,2
P00469738,2,2
P00469742,2,2
P00469751,2,2
P00469756,5,1
P00469759,2,0
P00469762,4,1
P00469765,1,1
P01049245,3,2
P01049246,5,0
P00469768,2,2
P00469778,1,1
P00469781,5,0
P00469782,5,0
P00469788,4,0
P00469798,3,0
P00469803,5,0
P00469813,3,1
P00469816,3,1
P00469818,3,0
P00469824,5,1
P00469825,3,1
P00469846,7,0
P00469853,2,1
P00469858,5,1
P00469860,2,0
P00469865,3,0
P00469871,2,1
P00469874,3,0
P00469878,2,1
P00469879,3,1
P00469884,4,0
P00469890,4,0
P00469892,4,0
P00469900,5,0
P00469905,5,1
P00469912,5,0
P00469919,4,0
P00469921,2,0
P00469925,3,1
P00469926,5,0
P00469937,2,0
P00469946,3,0
P00469953,7,0
P00469955,3,0
P00469960,3,0
P00469966,5,0
P00469972,5,0
P00469979,5,0
P00469980,2,1
P00469990,2,1
P00469991,3,0
P00469995,1,0
P00470002,3,2
P00470004,2,0
P00470014,5,1
P00470036,5,1
P00470037,5,0
P00470044,3,2
P00470048,2,0
P00470049,4,1
P00470051,3,1
P00470057,4,1
P00470091,3,2
P00470097,3,1
P00470104,7,0
P00470121,1,0
P00470126,6,1
P00470138,3,0
P00470139,2,0
P00470146,2,0
P00470157,2,0
P00470158,2,1
P00470176,2,0
P00470177,7,0
P00470183,4,1
P00470185,2,0
P00470213,5,1
P00470215,3,0
P00470217,3,0
P00470223,2,0
P00470230,1,0
P00470254,2,0
P00470262,1,0
P00470279,2,1
P00470281,7,0
P00470285,2,1
P00470296,3,2
P00470303,2,0
P00470304,3,2
P00470307,2,0
P00470308,5,1
P00470313,5,1
P00470318,4,1
P00470321,7,0
P00470335,3,0
P00470336,3,0
P00470345,3,0
P00470351,4,1
P00470363,4,1
P00470364,2,0
P00470371,2,0
P00470382,5,1
P00470389,2,0
P00470390,5,0
P00470394,3,2
P00470395,3,2
P00470398,7,0
P00470399,3,0
P00470402,3,1
P00470406,3,2
P00470411,5,0
P00470412,5,0
P00470419,5,0
P00470424,2,1
P00470431,3,0
P00470438,1,0
P00470448,3,0
P00470451,2,0
P00470458,6,1
P00470476,5,0
P00470479,2,1
P00470489,2,0
P00470492,2,0
P00470497,3,0
P00470502,2,1
P00470505,3,0
P00470506,4,1
P00470513,2,1
P01049265,7,0
P00470517,7,0
P00470518,5,1
P00470521,3,0
P00470527,2,0
P00470539,5,1
P00470540,3,0
P00470550,3,0
P00470555,,0
P00470567,3,1
P00470570,2,0
P00470593,2,0
P00470600,,0
P00470608,4,0
P00470611,5,1
P00470612,2,0
P00470613,1,0
P00470615,4,0
P00470616,2,1
P00470629,2,0
P00470630,5,1
P00470636,2,0
P00470639,2,0
P00470641,5,1
P00470644,5,1
P00470648,2,0
P00470649,4,0
P00470666,5,0
P00470668,5,1
P00470672,5,0
P00470673,7,0
P00470684,4,0
P00470698,7,0
P00470704,5,0
P00470718,2,0
P00470730,5,1
P00470731,3,1
P00470743,6,0
P00470768,2,1
P00470781,4,0
P00470782,2,1
P00470783,4,0
P00470786,6,1
P00470791,4,0
P00470792,4,0
P00470817,4,0
P00470825,2,1
P00470829,2,0
P00470832,2,0
P00470833,2,1
P00470837,4,0
P00470845,2,1
P00470849,2,1
P00470851,2,1
P00470852,2,1
P00470853,2,1
P00470857,5,1
P00470866,2,0
P00470877,5,0
P00470888,3,1
P00470889,6,1
P00470890,2,0
P00470895,5,0
P00470901,5,0
P00470911,7,0
P00470912,5,0
P00470919,3,1
P00470929,5,1
P00470942,2,1
P00470945,6,2
P00470959,2,0
P00470962,5,0
P00470990,2,1
P00470991,4,0
P00470992,2,0
P00471007,3,1
P00471016,3,0
P00471039,3,0
P00471044,5,0
P00471053,3,0
P00471054,5,1
P00471055,5,0
P00471056,6,1
P00471061,2,1
P00471064,5,1
P00471067,3,1
P00471080,3,0
P00471083,2,0
P00471087,4,0
P00471093,5,1
P00471095,2,1
P00471098,6,1
P01049268,4,0
P00471111,3,1
P00471115,1,0
P00471118,5,1
P00471128,4,2
P00471134,2,0
P00471138,2,0
P00471147,4,0
P00471159,4,1
P00471161,5,1
P00471163,2,1
P00471172,2,0
P00471177,3,0
P00471179,2,0
P00471187,2,1
P00471190,4,0
P00471196,3,1
P00471211,2,1
P00471214,3,1
P00471220,4,0
P00471224,6,1
P00471225,2,1
P00471230,3,0
P00471236,5,0
P00471256,3,0
P00471263,2,1
P00471264,3,1
P00471268,2,0
P00471275,3,0
P00471285,2,1
P00471286,5,0
P00471292,5,0
P00471295,3,0
P00471297,3,1
P00471308,2,1
P00471328,5,0
P00471337,2,1
P00471343,2,0
P00471349,3,0
P00471350,2,0
P00471353,2,0
P00471355,3,0
P00471356,2,0
P00471364,3,1
P00471367,4,0
P00471378,2,0
P00471381,2,1
P00471382,3,0
P00471384,2,0
P00471401,3,0
P00471404,1,
P00471407,3,0
P00471433,3,0
P00471436,3,0
P00471441,1,2
P00471443,3,0
P00471446,4,0
P00471458,3,0
P00471462,3,0
P00471464,5,1
P00471466,3,0
P00471473,3,0
P00471478,2,0
P00471480,3,2
P00471482,4,1
P00471488,3,0
P00471493,3,0
P00471495,3,0
P00471498,4,1
P00471507,3,0
P00471508,7,1
P00471513,3,3
P00471515,3,0
P00471518,3,0
P00471520,3,0
P00471527,5,0
P00471529,3,
P00471531,3,
P00471534,2,0
P00471535,2,0
P00471536,4,1
P00471538,7,1
P00471548,2,0
P00471551,3,0
P00471555,3,0
P00471558,4,0
P00471561,2,0
P00471563,3,0
P00471564,4,0
P00471567,3,0
P00471571,2,0
P00471573,7,1
P00471576,5,1
P00471577,3,0
P00471578,4,0
P00471579,4,1
P00471584,5,0
P00471596,2,
P00471598,4,1
P00471602,3,0
P00471607,3,0
P00471618,3,0
P00471629,2,0
P00471630,3,0
P00471635,2,0
P00471642,5,0
P00471648,3,0
P00471651,4,0
P00471653,2,0
P00471654,3,0
P00471661,3,2
P00471664,2,1
P00471666,3,1
P00471669,3,0
P00471671,4,0
P00471675,3,1
P00471682,2,1
P00471683,2,1
P00471687,2,0
P00471704,5,1
P00471710,2,1
P00471711,1,0
P00471715,3,0
P00471717,5,1
P00471719,2,0
P00471720,2,0
P00471723,5,0
P00471727,7,0
P00471732,2,0
P00471734,3,0
P00471735,5,0
P00471737,2,0
P00471742,3,0
P00471743,2,1
P00471749,2,0
P00471757,3,1
P00471760,2,1
P00471762,3,1
P00471765,2,1
P00471768,2,0
P00471778,3,0
P00471779,3,0
P00471780,3,0
P00471801,5,1
P00471802,2,1
P00471813,3,0
P00471820,3,0
P00471822,3,0
P00471826,3,1
P00471853,7,0
P00471863,3,1
P00471890,5,1
P00471911,3,0
P00471916,2,0
P00471919,2,1
P00471931,3,1
P00471961,5,2
P00471967,5,1
P00471969,3,0
P00471989,5,0
P00472004,2,0
P00472011,3,0
P00472012,2,0
P00472013,5,0
P00472029,3,1
P00472033,3,0
P00472035,2,1
P00472055,2,0
P00472065,5,0
P00472067,3,1
P00472078,5,
P00472092,5,0
P00472099,3,0
P00472108,7,0
P00472109,2,0
P00472112,3,1
P00472117,3,1
P00472119,4,1
P00472133,5,0
P00472136,3,1
P00472156,2,1
P00472163,3,0
P00472164,2,0
P00472167,4,1
P00472205,4,1
P00472207,3,1
P00472212,5,0
P00472223,5,1
P00472230,3,0
P00472256,3,0
P00472257,2,0
P00472260,2,0
P00472261,3,1
P00472262,3,0
P00472277,2,1
P00472282,2,0
P00472303,2,1
P00472316,3,1
P00472338,3,1
P00472357,2,0
P00472365,6,1
P00472366,4,1
P00472377,5,
P00472396,2,1
P00472406,5,1
P00472411,2,1
P00472419,4,1
P00472429,3,1
P00472434,4,1
P00472445,2,0
P00472451,7,0
P00472455,2,0
P00472458,2,0
P00472459,2,1
P00472461,3,0
P00472462,3,0
P00472469,7,0
P00472475,2,0
P00472481,5,1
P00472490,5,1
P00472499,4,1
P00472511,3,1
P00472530,4,1
P00472536,3,0
P00472558,5,1
P00472580,7,0
P00472602,5,1
P00472617,3,1
P00472623,3,0
P00472631,4,1
P00472639,3,1
P00472644,4,1
P00472648,2,1
P00472659,5,1
P00472661,5,0
P00472665,3,0
P00472675,4,0
P00472708,3,0
P00472710,1,
P00472715,3,0
P00472739,3,1
P00472743,4,1
P00472746,3,0
P00472751,3,0
P00472753,3,0
P00472761,5,0
P00472770,5,0
P00472773,3,1
P00472774,3,1
P00472784,2,1
P00472791,5,1
P00472804,2,0
P00472806,3,1
P00472808,2,0
P00472818,2,0
P00472820,5,1
P00472822,7,0
P00472823,3,1
P00472831,2,1
P00472832,1,0
P00472838,3,1
P00472839,3,1
P00472868,3,1
P00472874,3,0
P00472883,4,1
P00472885,6,1
P00472924,2,1
P00472933,3,1
P00472934,2,1
P00472950,5,0
P00472952,4,1
P00472979,3,1
P00472987,2,0
P00472997,3,1
P00472999,7,0
P00473012,3,0
P00473017,4,1
P00473021,3,1
P00473028,5,1
P00473030,3,1
P00473034,3,0
P00473065,3,1
P00473071,3,0
P00473083,4,1
P00473098,5,0
P00473104,3,1
P00473107,2,0
P00473114,2,0
P00473119,4,1
P00473123,4,1
P00473131,3,1
P00473132,3,1
P00473133,3,1
P00473138,2,0
P00473139,4,1
P00473168,4,1
P00473182,5,0
P00473196,5,0
P00473199,4,1
P00473204,2,0
P00473205,4,1
P00473207,2,1
P00473217,3,1
P00473218,4,1
P00473228,5,0
P00473231,2,1
P00473239,2,0
P00473244,3,0
P00473252,5,1
P00473255,5,0
P00473262,7,0
P00473263,3,0
P00473267,1,0
P00473270,3,0
P00473282,3,1
P00473288,4,1
P00473289,2,0
P00473290,3,1
P00473293,2,0
P00473298,5,1
P00473324,3,0
P00473329,2,0
P00473331,3,1
P00473340,5,0
P00473344,3,1
P00473346,4,0
P00473366,7,
P00473378,3,0
P00473395,4,1
P00473400,5,0
P00473402,5,1
P00473404,5,1
P00473415,7,0
P00473419,2,0
P00473422,4,1
P00473442,3,0
P00473443,2,0
P00473456,3,1
P00473469,7,0
P00473479,2,1
P00473496,2,0
P00473514,3,1
P00473516,4,1
P00473519,3,0
P00473538,3,1
P00473545,5,0
P00473547,3,0
P00473548,4,1
P00473549,3,0
P00473554,5,0
P00473555,3,1
P00473564,7,0
P00473571,4,1
P00473579,7,0
P00473585,3,0
P00473603,2,0
P00473613,3,1
P00473615,3,1
P00473648,3,1
P00473650,4,1
P00473653,3,1
P00473676,5,1
P00473688,3,1
P00473700,2,1
P00473702,3,0
P00473707,3,0
P00473719,1,0
P00473730,3,0
P00473741,4,1
P00473742,3,1
P00473743,5,0
P00473751,4,1
P00473758,2,0
P00473762,3,1
P00473765,3,0
P00473771,5,1
P00473775,3,0
P00473777,2,1
P00473783,2,1
P00473784,3,0
P00473787,4,1
P00473795,4,1
P00473800,2,0
P00473814,3,1
P00473835,3,1
P00473837,5,0
P00473845,3,0
P00473846,4,1
P00473849,3,0
P00473872,3,0
P00473873,3,1
P00473880,5,1
P00473902,5,1
P00473906,4,1
P00473910,3,0
P00473923,6,0
P00473929,5,0
P00473942,3,0
P00473945,2,0
P00473947,2,0
P00473954,4,1
P00473955,2,0
P00473956,3,0
P00473963,2,0
P00473998,3,0
P00473999,2,0
P00474002,3,1
P00474005,7,0
P00474008,3,0
P00474009,4,1
P00474015,5,0
P00474019,3,1
P00474020,3,0
P00474030,3,1
P00474033,5,1
P00474035,5,1
P00474052,3,0
P00474055,2,1
P00474056,4,1
P00474061,4,1
P00474062,3,1
P00474063,3,0
P00474067,2,1
P00474080,5,1
P00474107,3,0
P00474121,3,1
P00474134,5,1
P00474146,4,1
P00474163,3,2
P00474169,3,1
P00474187,5,0
P00474200,5,0
P00474230,3,0
P00474240,5,0
P00474264,3,1
P00474293,3,0
P00474297,2,1
P00474310,4,1
P00474321,3,0
P00474325,4,1
P00474330,5,1
P00474355,5,1
P00474356,5,1
P00474368,4,1
P00474379,5,0
P00474390,3,1
P00474407,4,1
P00474414,5,1
P00474415,5,0
P00474417,3,0
P00474424,2,1
P00474428,3,0
P00474445,,1
P00474447,2,1
P00474452,2,1
P00474453,4,1
P00474457,4,1
P00474466,5,0
P00474468,2,1
P00474469,5,1
P00474492,3,1
P00474517,2,0
P00474523,3,0
P00474528,2,1
P00474529,3,0
P00474537,5,1
P00474550,7,0
P00474563,4,1
P00474565,3,0
P00474596,5,0
P00474607,2,0
P00474613,4,1
P00474641,2,0
P00474642,2,0
P00474656,3,0
P00474676,7,0
P00474680,4,1
P00474692,4,0
P00474714,3,1
P00474724,3,0
P00474731,3,1
P00474751,5,0
P00474807,5,0
P00474808,5,0
P00474810,2,1
P00474817,3,1
P00474819,3,1
P00474821,2,0
P00474836,3,1
P00474840,1,0
P00474843,2,1
P00474870,7,0
P00474873,7,0
P00474883,4,1
P00474891,4,1
P00474901,3,1
P00474903,3,0
P00474916,3,1
P00474919,3,0
P00474942,3,1
P00474958,3,0
P00474967,3,1
P00474970,7,0
P00474975,4,1
P00474986,2,1
P00474994,2,1
P00474999,4,1
P00475000,4,0
P00475003,5,0
P00475004,5,0
P00475008,5,1
P00475016,4,1
P00475028,4,1
P00475033,5,1
P00475073,4,0
P00475081,5,0
P00475091,5,0
P00475094,7,0
P00475097,4,1
P00475099,2,0
P00475116,3,0
P00475125,5,1
P00475132,3,0
P00475138,7,0
P00475147,7,0
P00475148,3,0
P00475152,2,1
P00475155,2,1
P00475161,7,0
P00475165,7,0
P00475173,3,0
P00475185,5,0
P00475192,3,0
P00475199,2,1
P00475233,7,0
P00475246,5,0
P00475248,2,1
P00475252,3,0
P00475255,5,0
P00475256,4,3
P00475267,3,0
P00475285,3,1
P00475290,5,0
P00475298,5,1
P00475299,4,0
P00475331,2,1
P00475333,3,1
P00475338,5,0
P00475341,2,0
P00475342,2,1
P00475351,3,1
P00475352,5,1
P00475355,4,1
P00475359,5,0
P00475379,2,1
P00475388,5,1
P00475401,3,0
P00475404,3,1
P00475414,4,1
P00475416,2,1
P00475421,5,1
P00475425,3,0
P00475436,5,1
P00475438,7,0
P00475448,2,1
P00475467,2,1
P00475469,4,1
P00475476,3,1
P00475480,2,0
P00475482,3,0
P00475483,3,0
P00475486,7,0
P00475492,3,1
P00475494,2,1
P00475501,5,1
P00475503,3,0
P00475518,5,0
P00475537,3,0
P00475546,3,1
P00475553,5,0
P00475558,4,1
P00475560,5,1
P00475565,5,0
P00475568,5,1
P00475572,2,0
P00475575,5,1
P00475583,7,0
P00475587,2,0
P00475606,5,0
P00475617,2,0
P00475618,5,1
P00475637,3,0
P00475644,5,0
P00475645,2,1
P00475646,2,1
P00475649,5,0
P00475664,3,0
P00475671,3,0
P00475676,5,0
P00475677,4,1
P00475679,3,0
P00475686,5,1
P00475696,3,0
P00475701,4,1
P00475703,2,1
P00475708,2,1
P00475712,2,0
P00475716,1,2
P00475733,4,1
P00475759,3,0
P00475796,4,1
P00475803,5,1
P00475815,3,0
P00475824,3,1
P00475828,3,0
P00475832,7,0
P00475849,4,1
P00475860,5,1
P00475870,5,0
P00475883,3,0
P00475887,2,0
P00475890,2,0
P00475892,5,0
P00475893,3,1
P00475902,5,0
P00475909,7,0
P00475925,2,0
P00475930,2,0
P00475943,5,0
P00475950,4,0
P00475957,3,0
P00475972,3,0
P00475980,2,1
P00475988,5,1
P00475994,5,0
P00475996,5,0
P00475998,5,1
P00476000,2,0
P00476013,2,0
P00476018,2,0
P00476026,3,0
P00476027,3,0
P00476052,5,1
P00476056,2,0
P00476068,3,0
P00476071,7,0
P00476090,4,1
P00476091,3,1
P00476092,3,1
P00476095,4,0
P00476100,5,1
P00476104,2,0
P00476106,2,1
P00476108,3,2
P00476115,5,0
P00476125,7,0
P00476132,3,0
P00476136,2,0
P00476140,4,1
P00476146,3,1
P00476147,3,1
P00476148,3,0
P00476158,4,1
P00476161,3,0
P00476164,5,0
P00476167,5,1
P00476177,5,1
P00476187,3,1
P00476191,7,0
P00476196,2,0
P00476200,4,1
P00476201,4,1
P00476220,3,0
P00476224,3,0
P00476225,3,1
P00476229,3,1
P00476230,3,0
P00476234,5,0
P00476237,5,0
P00476251,7,0
P00476257,3,0
P00476266,4,0
P00476267,2,1
P00476277,2,0
P00476288,2,1
P00476306,3,0
P00476307,7,0
P00476316,4,1
P00476323,7,0
P00476347,2,0
P00476356,3,0
P00476369,3,0
P00476380,7,0
P00476384,3,0
P00476411,3,0
P00476435,2,1
P00476448,4,1
P00476458,4,1
P00476461,4,1
P00476472,1,0
P00476487,2,1
P00476489,5,1
P00476493,3,0
P00476502,4,1
P00476510,5,1
P00476531,2,1
P00476537,7,0
P00476545,3,2
P00476546,3,1
P00476554,3,2
P00476556,4,1
P00476557,5,0
P00476562,3,0
P00476564,3,1
P00476584,5,1
P00476587,3,1
P00476588,5,1
P00476589,3,0
P00476595,3,0
P00476608,5,0
P00476610,3,1
P00476630,6,0
P00476650,5,0
P00476652,3,1
P00476653,2,0
P00476659,5,1
P00476670,5,0
P00476675,2,1
P00476688,5,1
P00476693,3,0
P00476696,4,1
P00476712,4,1
P00476714,2,0
P00476717,3,0
P00476727,3,0
P00476730,5,0
P00476739,3,1
P00476741,3,0
P00476747,2,0
P00476761,3,0
P00476820,4,1
P00476828,4,1
P00476835,5,0
P00476854,3,0
P00476862,5,0
P00476870,3,1
P00476872,3,0
P00476880,3,1
P00476882,2,1
P00476885,3,0
P00476889,3,1
P00476891,4,1
P00476897,3,0
P00476910,3,1
P00476915,3,1
P00476922,3,1
P00476926,4,1
P00476935,2,0
P00476958,5,0
P00476968,4,1
P00476979,2,1
P00476983,4,1
P00476985,3,0
P00476987,5,1
P00476995,2,0
P00477001,2,0
P00477003,5,0
P00477004,4,1
P00477008,2,0
P00477030,4,1
P00477031,5,1
P00477044,3,1
P00477050,3,1
P00477051,3,1
P00477062,3,1
P00477065,3,1
P00477091,4,1
P00477092,2,1
P00477095,5,0
P00477100,3,0
P00477110,3,0
P00477114,3,0
P00477116,5,0
P00477128,5,1
P00477147,4,1
P00477166,5,1
P00477170,4,1
P00477176,3,1
P00477189,4,1
P00477201,3,0
P00477216,5,1
P00477224,2,0
P00477225,5,0
P00477230,2,1
P00477246,3,0
P00477249,5,1
P00477256,4,1
P00477272,2,0
P00477294,5,0
P00477302,3,0
P00477309,7,0
P00477315,5,0
P00477317,3,0
P00477319,2,1
P00477335,7,0
P00477345,3,0
P00477362,4,1
P00477364,3,1
P00477365,3,1
P00477376,3,0
P00477391,2,0
P00477398,5,1
P00477403,3,1
P00477408,3,0
P00477412,5,0
P00477413,1,0
P00477417,3,1
P00477431,5,0
P00477432,7,0
P00477442,4,1
P00477448,7,0
P00477454,2,1
P00477460,4,0
P00477464,5,1
P00477471,2,1
P00477473,7,0
P00477476,3,1
P00477490,3,0
P00477509,2,1
P00477539,3,1
P00477543,2,0
P00477544,3,1
P00477546,3,1
P00477587,3,0
P00477593,5,0
P00477598,4,1
P00477614,3,0
P00477620,2,1
P00477630,2,0
P00477632,3,1
P00477660,5,1
P00477661,2,3
P00477672,3,0
P00477678,2,1
P00477687,2,0
P00477690,5,1
P00477707,3,0
P00477714,5,0
P00477727,3,0
P00477743,2,1
P00477768,5,1
P00477785,3,1
P00477789,3,0
P00477802,3,1
P00477806,4,1
P00477821,5,1
P00477830,7,0
P00477840,3,1
P00477854,2,0
P00477856,3,0
P00477869,3,0
P00477870,2,1
P00477880,3,1
P00477885,5,1
P00477890,7,0
P00477896,2,1
P00477900,2,1
P00477911,3,0
P00477920,3,1
P00477921,7,0
P00477928,2,1
P00477932,7,0
P00477941,3,1
P00477945,3,1
P00477988,7,0
P00478011,5,1
P00478017,3,0
P00478044,5,0
P00478057,2,0
P00478058,5,1
P00478062,2,0
P00478065,5,1
P00478067,7,0
P00478083,2,0
P00478088,2,0
P00478095,1,0
P00478113,2,0
P00478130,3,1
P00478134,5,1
P00478140,5,1
P00478145,3,0
P00478165,2,0
P00478184,2,0
P00478199,2,0
P00478210,5,0
P00478227,2,1
P00478228,5,0
P00478233,4,1
P00478235,4,1
P00478239,3,1
P00478265,5,1
P00478267,5,0
P00478293,3,1
P00478295,5,0
P00478302,3,0
P00478311,3,0
P00478314,3,1
P00478321,1,0
P00478328,2,1
P00478329,3,0
P00478338,2,1
P00478352,2,0
P00478366,3,0
P00478372,2,1
P00478373,5,1
P00478388,7,0
P00478391,4,1
P00478398,5,1
P00478399,5,0
P00478407,5,1
P00478408,4,1
P00478413,3,0
P00478423,5,1
P00478426,2,0
P00478433,3,1
P00478438,3,1
P00478447,2,1
P00478462,3,1
P00478482,3,1
P00478489,7,0
P00478496,2,0
P00478499,6,0
P00478508,3,1
P00478514,3,0
P00478518,5,1
P00478531,5,0
P00478533,3,1
P00478539,6,0
P00478542,3,1
P00478547,7,0
P00478560,3,0
P00478561,4,1
P00478563,5,1
P00478566,7,0
P00478573,3,0
P00478582,3,0
P00478590,4,1
P00478595,2,0
P00478625,3,1
P00478627,5,0
P00478630,3,1
P00478633,3,0
P00478649,5,0
P00478659,7,0
P00478666,3,0
P00478673,5,1
P00478676,3,0
P00478682,2,1
P00478697,3,0
P00478710,5,0
P00478712,4,1
P00478718,3,0
P00478734,5,0
P00478737,3,1
P00478741,3,1
P00478742,7,0
P00478745,3,0
P00478747,4,1
P00478766,3,1
P00478788,2,0
P00478793,5,0
P00478837,2,1
P00478841,3,0
P00478844,2,0
P00478859,5,0
P00478866,3,1
P00478892,3,1
P00478898,5,0
P00478915,2,0
P00478916,3,1
P00478925,2,0
P00478927,2,0
P00478936,3,0
P00478939,3,1
P00478947,3,1
P00478969,3,1
P00478982,2,0
P00478986,4,1
P00478991,3,0
P00478996,4,1
P00479013,3,1
P00479020,4,1
P00479029,2,0
P00479044,3,1
P00479061,4,1
P00479063,4,1
P00479076,5,1
P00479078,5,1
P00479091,6,0
P00479099,3,1
P00479102,3,0
P00479105,3,1
P00479109,2,0
P00479110,3,0
P00479122,3,0
P00479124,3,1
P00479138,2,0
P00479139,3,0
P00479140,2,0
P00479170,5,1
P00479179,5,1
P00479190,4,1
P00479196,2,0
P00479199,3,0
P00479204,2,0
P00479210,2,0
P00479211,5,1
P00479212,5,0
P00479213,5,0
P00479219,4,1
P00479220,2,0
P00479225,5,1
P00479229,5,0
P00479239,3,0
P00479240,7,0
P00479244,3,0
P00479249,2,0
P00479251,3,0
P00479254,3,0
P00479260,2,0
P00479261,3,0
P00479269,2,0
P00479283,7,0
P00479286,5,0
P00479293,2,1
P00479297,3,0
P00479307,4,1
P00479308,5,1
P00479314,4,1
P00479318,7,0
P00479324,2,0
P00479330,3,1
P00479337,3,1
P00479340,2,0
P00479349,2,0
P00479360,4,1
P00479374,4,1
P00479378,3,0
P00479389,2,0
P00479392,3,0
P00479394,2,0
P00479405,4,1
P00479415,5,0
P00479420,2,1
P00479422,2,0
P00479433,3,0
